3,5,7,8,9
3,5,8,9,9
2,6,8,9,9
3,5,7,9,9
2,5,8,9,9
3,5,8,9,9
3,5,7,8,9
3,5,7,9,9
2,6,8,9,10
2,5,8,9,9
3,6,8,9,9
2,6,8,10,10
3,6,8,10,10
3,5,8,10,10
3,7,8,10,10
3,6,8,9,9
2,5,8,10,9
2,5,9,9,10
3,6,9,10,12
3,7,9,10,10
3,6,8,10,10
3,7,9,10,11
3,6,8,10,10
3,6,9,10,11
4,7,10,12,11
4,7,10,11,11
3,6,10,12,11
2,6,9,11,10
3,7,9,11,11
3,7,9,11,11
3,6,9,11,13
3,7,11,12,10
3,6,10,12,12
4,7,10,11,13
3,7,10,12,12
4,7,9,11,12
4,7,9,12,12
3,7,10,11,12
3,7,10,12,11
3,6,10,11,12
3,7,10,11,11
3,6,10,11,12
4,7,10,11,12
3,7,10,12,12
4,7,11,14,13
4,7,10,12,13
4,7,11,12,11
3,7,9,11,12
3,7,10,12,13
4,7,10,12,13
4,8,10,12,12
3,8,11,12,14
4,8,11,13,13
4,8,11,13,13
4,8,11,14,14
4,8,10,12,13
4,8,11,13,13
4,7,11,12,14
4,8,13,14,14
4,8,13,15,14
4,8,11,12,12
4,8,12,14,14
3,7,12,13,14
4,8,11,14,14
3,7,12,13,14
4,10,14,14,14
4,9,12,14,15
4,9,13,15,13
4,8,12,13,16
4,9,12,13,14
4,8,12,14,13
3,8,12,14,14
4,8,12,14,14
3,7,11,13,14
4,8,12,14,15
4,8,13,14,14
5,8,11,14,14
4,9,12,14,15
4,8,13,15,14
4,8,13,15,15
4,8,13,15,16
5,10,12,16,15
3,8,12,15,15
4,8,12,14,15
5,8,12,15,16
4,8,13,15,17
4,8,13,15,15
4,9,13,15,16
4,9,13,15,15
4,9,13,15,16
4,9,13,15,15
4,10,13,15,15
4,9,13,15,16
5,9,13,15,16
4,8,14,16,17
4,9,15,15,16
4,9,14,17,18
5,10,14,15,16
5,10,15,17,18
4,9,13,16,17
5,9,14,16,17
4,9,14,16,17
5,9,14,17,17
4,9,14,17,17
4,9,14,17,19
5,10,15,17,17
5,12,17,18,19
5,10,16,19,18
5,10,15,17,17
5,10,15,16,17
5,10,15,17,18
5,11,14,16,17
5,10,14,17,18
5,9,17,18,17
4,10,15,18,19
5,10,16,18,19
6,14,16,19,19
5,10,14,17,17
5,10,15,19,18
5,11,17,18,17
5,11,15,17,19
5,10,16,18,19
5,11,15,17,18
4,11,15,18,19
5,11,15,18,18
5,10,15,18,18
5,10,15,19,20
5,12,15,18,20
6,11,15,18,19
5,11,16,18,18
4,10,15,18,19
5,10,15,20,19
5,10,15,18,19
5,10,16,18,19
5,10,16,19,20
5,11,16,19,19
5,10,17,20,20
5,11,15,18,19
4,11,15,17,19
4,10,16,19,20
5,10,17,19,20
5,11,17,19,20
6,12,17,20,20
5,10,16,21,20
6,12,16,20,22
6,11,17,21,20
5,11,17,20,21
5,14,19,20,21
6,11,17,19,20
5,11,17,19,20
5,10,17,19,20
5,11,18,19,20
5,11,16,19,19
5,11,16,19,20
6,12,17,21,22
5,12,17,21,20
5,11,17,19,21
6,13,18,21,24
6,12,17,20,24
6,13,18,20,20
6,12,18,20,21
